word	ipa	pageid
ajag	/a.d͡ʒaɡ/	8024003
bebegig	/bə.bə.ɡiɡ/	8208964
deukeut	/dɤ.kɤt/	7964636
joget	[ˈdʒoˈɡɛt]	8300090
keueum	/kɤ.ɤm/	8209015
kuyuk	/ku.juk/	3529268
peuting	/pɤ.tiŋ/	8208995
profesor	/proˈfɛ.sɔr/	292473
sarung	/sarʊŋ/	277580
tinun	[ˈtənʊn]	8667311
uduh	/u.duh/	8209013
