word	ipa	pageid
боцӏи	/ˈbot͡sʼi/	7883723
бухъ	/ˈbuq/	7906332
гъод	/ˈʁod/	7907811
ди	/ˈdi/	1618195
иси	/ˈisi/	7910636
лъи	/ˈɬi/	5379018
мец	/ˈmɛt͡s/	8015305
мо	/ˈmo/	1060390
мов	/ˈmo/	4449317
ноца	/ˈnot͡si/	7907650
ноци	/ˈnot͡si/	7883730
ноцу	/ˈnot͡su/	7907706
ноӏлӏу	/ˈnoˤt͡ɬu/	7907752
рокӏви	/ˈɾokʼʷi/	7907676
рокӏу	/ˈɾokʼu/	7907678
цийо	/ˈt͡sijo/	8015285
