word	ipa	pageid
achai	/ɑt͡sai̯/	1315505
en	/en/	1521
Guåhan	/ɡʷɑhɑn/	472374
ha	/hæ/	23970
hagu	/hæ.ɡu/	1120144
Hagåtña	/hæˈɡɑtɲæ/	3065744
ham	/hæm/	25411
hami	/hæ.mi/	2586473
hamyo	/hæm.d͡zo/	7707815
hit	/hit/	6961
hita	/hi.tæ/	3239670
hu	/hu/	188219
in	/in/	1533
långet	/ˈlɑŋet/	6347340
ma	/mæ/	51164
nifen	/ˈni.fen/	6372194
siha	/si.dæ/	681907
ta	/tæ/	26555
un	/un/	26029
yoʼ	/d͡zoʔ/	7707692
yåbi	/ˈdzɑ.bi/	7742324
