word	ipa	pageid
เบ̱ริก	/ᵐbrək/	7952243
เบ̱ลิก	/ᵐblək/	7952244
เบ̱ิญ	/ᵐbəɲ/	7936321
เบ̱ียอา-อืม	/ᵐbia̯.ʔaɨ̯m/	7934817
เบ̱ียอา-อูม	/ᵐbia̯.ʔau̯m/	7934818
เบ-อู	/ɓew/	7947304
เบิก	/ɓək/	6555464
แบ̱ญ	/ᵐbɛɲ/	7936320
ปรุกปรัก	/pruk.prak/	7934840
ปลุกปลัก	/pluk.plak/	7934841
ปอฺ	/pɒ/	7949427
ปอฺง	/pɒŋ/	7934930
ปา-อืง	/paɨ̯ŋ/	7947284
ปิง	/piŋ/	7932852
ปีดวก	/pi.ɗua̯k/	7934857
ปี-เอิง	/piə̯ŋ/	7932720
ปู	/pu/	3798606
ปู-อี	/puj/	7934921
เปรฮ	/preh/	7952121
เประ	/preʔ/	7936331
เปรีย	/pria̯/	7936349
เปลฮ	/pleh/	7952122
เปละ	/pleʔ/	7936332
เปลีย	/plia̯/	7936350
เป-อู	/pew/	7932344
เปิง	/pəŋ/	7932541
เปียง	/pia̯ŋ/	7934732
เปือน	/pɨa̯n/	7947285
เปือฮ	/pɨa̯h/	7935328
เปือะ	/pɨaʔ/	7932230
แป	/pɛ/	5580668
โปง	/poŋ/	6925146
โปฮ	/poh/	7935270
พรัง	/pʰraŋ/	7932243
พรัญ	/pʰraɲ/	7935325
พลัง	/pʰlaŋ/	6063365
พวน	/pʰua̯n/	1628829
เพรือ	/pʰrɨa̯/	7936357
เพลือ	/pʰlɨa̯/	7936358
ฟวน	/fua̯n/	7932474
ฟี-เอิก	/fiə̯k/	7935327
เฟือะ	/fɨa̯ʔ/	7929975
มลอง	/m.lɔŋ/	7932189
มวน	/mua̯n/	6600913
มอ	/mɔ/	7932313
มอง	/mɔŋ/	1108974
มอฺก	/mɒk/	7935279
มอฺง	/mɒŋ/	7935371
มะ	/maʔ/	5698011
มัจ	/mac/	7935360
มาซงา-อิ	/ma.s.ŋajˀ/	7942237
มาซเงะ	/ma.s.ŋeʔ/	7942235
มาซแงะ	/ma.s.ŋɛʔ/	7942238
มาซะ	/ma.saʔ/	7934849
มาซา-อืม	/ma.saɨ̯m/	7942226
มาซา-อูม	/ma.sau̯m/	7942230
มาเซม	/ma.sem/	7942232
มา-อึก	/maɨ̯k/	7932784
มา-อือ	/maɨ̯/	7942261
มา-อืฮ	/maɨ̯h/	7929979
มา-อู	/maw/, lwl, /maw/	7942262
มา-อูฮ	/maw̥/	7942372
มุด	/mut/	6526300
เม-อู	/mew/, lwl, /mew/	7942263
เม-อูฮ	/mew̥/	7942373
โมง	/moŋ/	5833664
ยวก	/jua̯k/	7929991
ยวกฮวก	/jua̯k.hua̯k/	7949884
ยิบ	/jip/	6567933
ยึง	/jɨŋ/	7932390
ยึด	/jɨt/	6568613
ยุม	/jum/	7929993
ยุฮ	/juh/	7949830
โยง	/joŋ/	6519872
โยะ	/joʔ/	7935032
รัจ	/rac/	7936343
รึ	/rɨʔ/	6018789
เรฮ	/reh/	7942363
แรฮ	/rɛh/	7935441
โร-อี	/roj/	7942406
ลอก	/lɔk/	6523125
ลอง	/lɔŋ/	1569369
ลอม	/lɔm/	7935636
ลอา	/l.ʔa/	7932252
ลอา-อึก	/l.ʔaɨ̯k/	7934920
ลอา-อืม	/l.ʔaɨ̯m/	7299541
ลอา-อูม	/l.ʔau̯m/	5781944
ลเอม	/l.ʔem/	7934810
ลโอ-อี	/l.ʔoj/	7947283
ลฮะ	/l.haʔ/	7932403
ลฮา-อู	/l.haw/	7949829
ลัจ	/lac/	7936344
ลา-อืม	/laɨ̯m/	7952111
ลา-อูม	/lau̯m/	7952112
ลี-เอิก	/liə̯k/	7932571
ลึ	/lɨʔ/	7944864
เลม	/lem/	7952113
เลฮ	/leh/	7942364
เลิจ	/ləc/	7932338
แลจ	/lɛc/	7932337
แลฮ	/lɛh/, lwl, /lɛh/	7932825
โล-อี	/loj/	7942407
วัด	/wat/	48845
เวียก	/wia̯k/	7042096
เวือฮ	/wɨa̯h/	7935308
แว	/wɛ/	7932248
อกา-อือ	/ʔ.kaɨ̯/	7942271
อกา-อู	/ʔ.kaw/	7942273
อเก-อู	/ʔ.kew/	7942274
อเกือะ	/ʔ.kɨa̯ʔ/	7935312
อซัจ	/ʔ.sac/	7932813
อเญ	/ʔ.ɲe/	7932713
อบ̱อม	/ʔ.ᵐbɔm/	7932702
อปา-อืง	/ʔ.paɨ̯ŋ/	7947280
อเปะ	/ʔ.peʔ/	7934945
อโปะ	/ʔ.poʔ/	7944824
อมอ-อีฮ	/ʔ.mɔj̊/	7942288
อมา-อิ	/ʔ.majˀ/	7942321
อมา-อุ	/ʔ.mawˀ/	7947264
อเมะ	/ʔ.meʔ/	7942317
อแมะ	/ʔ.mɛʔ/	7942323
อโมะ	/ʔ.moʔ/	7947262
อเยือ	/ʔ.jɨa̯/	7947289
อเลียง	/ʔ.lia̯ŋ/	7944822
อแลฮ	/ʔ.lɛh/	7932830
อวด	/ʔua̯t/	1108906
อวน	/ʔua̯n/	6519924
อวู-อี	/ʔ.wuj/	7942379
อเวีย	/ʔ.wia̯/	7932325
อเวือะ	/ʔ.wɨa̯ʔ/	7932752
อัก	/ʔak/	7935025
อัจ	/ʔac/	7935256
อา-อึบ	/ʔaɨ̯p/	7944785
อา-อุบ	/ʔau̯p/	7930017
อี-เอิง	/ʔiə̯ŋ/	7934738
เอบ	/ʔep/	7944787
เอาะ	/ʔɔʔ/	7934870
เอีย	/ʔia̯/	7932655
เอียฮ	/ʔia̯h/	7949432
แอ	/ʔɛ/	6613943
ฮงับ	/ŋ̊ap/	7944932
ฮนัม	/n̥am/	7934919
ฮมอง	/m̥ɔŋ/	7926799
ฮมัจ	/m̥ac/	7934858
ฮมัญ	/m̥aɲ/	7934909
ฮมา-อุ	/m̥awˀ/	7942550
ฮลวง	/l̥ua̯ŋ/	7935303
ฮละ	/l̥aʔ/	7930028
ฮลัด	/l̥at/	7935254
ฮลา-อิ	/l̥ajˀ/	7934825
ฮลา-อึก	/l̥aɨ̯k/	7949743
ฮัก	/hak/	7932728
ฮัจ	/hac/	7935265
ฮับ	/hap/	7944930
ฮัว	/hua̯/	7935100
ฮา-อึก	/haɨ̯k/	7932217
เฮงาะ	/ŋ̊ɔʔ/	7930038
เฮน-อู	/n̥ew/	7947265
เฮละ	/l̥eʔ/	7934824
เฮลาะ	/l̥ɔʔ/	7934860
เฮลิจ	/l̥əc/	7936326
เฮ-อี	/hej/	7947318
เฮ-อู	/hew/	7947258
เฮาะ	/hɔʔ/	7932319
เฮิง	/həŋ/	7935285
แฮ	/hɛ/	7930040
แฮลจ	/l̥ɛc/	7936325
แฮละ	/l̥ɛʔ/	7934826
โฮมะ	/m̥oʔ/	7930041
