word	ipa	pageid
अ़	[a̤]	7808640
अ़ः	[a̤ː]	7935263
आ़	[ʌ̤]	7935245
ई़	[i̤]	7935250
ऊ़	[ṳ]	7935252
ए़	[e̤~ɛ̤]	7909874
ओ़	[o̤]	7935255
य़	/jʱ/	7808650
र	/ɹə/	268346
ऱ	/ɹʱə/	6049137
व़	/wʱə/	7799201
