word	ipa	pageid
ݝ	/ŋain/, srr, /ŋ/	5652516
ݧ	/ɲun/, srr, /ɲ/	5652519
ࢢ	/ʄ̥e/, srr, /ʄ̥/	5652522
ࢣ	/ɗ̥a/, srr, /ɗ̥/	5652512
