word	ipa	pageid
-ssi	/ssi/, stressed on the penultimate	8654246
sthaddu	/ˈɬad.du/	7816961
Sàssari	/ˈsassari/	8643020
sóia	/ˈsoja/	8653921
sóiu	/ˈsoju/	8653918
tataresa	/tataˈresa/	6933832
tataresi	/tataˈresi/	8642988
tataresu	/tataˈresu/	6933830
teggu	/ˈteɡɡu/	8665046
temperarapis	/ˌtɛmperaˈrapis/	8653011
temperaràpisi	/ˌtɛmperaˈrapizi/	8653012
ti	/ti/	31470
tinta	/ˈtinta/	203006
tinteri	/tinˈtɛri/	8650562
tinti	/ˈtinti/	656786
to'	/to/	187810
toi	/ˈtoi/	81504
tu	/tu/	33327
tóia	/ˈtoja/	8653895
tóiu	/ˈtoju/	8653891
un	/un/	26029
una	/ˈuna/	50299
unu	/ˈunu/	195744
verdhi	[veɮːi], [ˈveɮdi]	8643297
voi	/ˈvoi/	34038
zi	/tsi/	283838
ziddai	/t͡sidˈdai/	8644352
zittadina	/t͡sittaˈdina/	8644368
zittadini	/t͡sittaˈdini/	8644374
zittadinu	/t͡sittaˈdinu/	8644362
àura	/ˈaura/	8652895
àuri	/ˈauri/	8652902
éiu	/ˈeju/	8653558
