word	ipa	pageid
ᱚᱡᱚ	/ɔd͡ʒɔ/	1407006
ᱟᱛᱳ	/ɔto/	1407046
ᱡᱟᱝ	[jaŋ ~ ɖʒaŋ ~ d͡ʒa(ː)ŋ ~ ɟaŋ]	6929614
ᱥᱮᱝᱜᱮᱞ	/seŋɡel ~ sɛŋɡɛl/	7106679
ᱯᱳᱱ	/poːn/	1409878
ᱳᱞ ᱪᱮᱢᱮᱫ	/ol cemetˈ/	1079242
