word	ipa	pageid
skrzeczec	/ˈskr̝̊ɛt͡ʃɛt͡s/	8338979
skrzeczk	/ˈskr̝̊ɛt͡ʃk/	8338924
skrzidlati	/skr̝̊idˈlati/	8343946
skrzidlatô mësz	/skr̝̊idˌlatɞ ˈməʃ/	8343932
skrzidło	/ˈskr̝̊idwɔ/	8343953
skło	/skwɔ/	8542892
slëwa	/sləva/	8092222
sobòta	/sɔbwɛta/	923369
spôrzny	/spɞr̝ni/, /spɞʐni/	8071414
stegna	/stɛɡna/	7607562
stolem	/ˈstɔ.lɛm/	4808956
strzoda	/ˈst͡ʃɔda/	923366
stëczeń	/stət͡ʃɛɲ/	8069448
sus	/ˈsus/	205117
susac	/ˈsusat͡s/	8340439
susk	/ˈsusk/	8340266
swinia	/ˈsviɲa/	8343662
swinka	/ˈsvinka/	8343661
swinka mòrskô	/ˌsvinka ˈmwɛrksɞ/	8343660
szakal	/ˈʃa.kal/	1049163
szimpans	/ˈʃimpans/	8343817
szinszila	/ʃinˈʃila/	8343701
Sztefan	/ʃtɛ.fan/	8544879
szur	/ˈʃur/	7342698
szãtopiérz	/ʃãˈtɔpjer̝̊/	7241063
séwnik	/sevɲik/	923380
sëri	/səˈri/	8069120
sëti	/səti/	8069127
słóń	/ˈswoɲ/	1082759
taczi	/taˈt͡ʃi/	8073841
tam	/tam/	53881
tamo	/taˈmwɛ/	815693
tapir	/ˈtapir/	60990
tidzéń	/ˈtid͡zeɲ/	940136
tigris	/ˈtiɡ.ris/	183767
toczk	/ˈtɔt͡ʃk/	8343731
toczëc	/ˈtɔt͡ʃət͡s/	8343919
trus	/ˈtrus/	2480741
tã	/tã/	4954716
tósz	/ˈtoʃ/	1055298
wełk	/ˈvɛwk/	8112259
wialdżi	/ˈvjald͡ʒi/	8344048
wiedzec	/vjɛd͡zɛt͡s/	8068868
wielbłąd	/ˈvjɛlbwõd/	674686
wieldżi	/ˈvjɛld͡ʒi/	8344047
wilk	/ˈvilk/	50288
winowôcz	/vinɔvɞt͡ʃ/	923342
wiodro	[ˈvjɔdrɔ]	1079313
witôj	/vi.ˈtɞj/	8542238
wiôldżi	/ˈvjɞld͡ʒi/	934069
Wiôldżé Mòrze	/ˈvʲɞld͡ʒe ˈmwɛr̝ɛ/	8544021
wiôlgòrëba	/ˌwjɞlɡwɛˈrəba/	8344040
wtórk	/ftork/	923365
wãgorz	/vˈãɡɔr̝̊/, /vˈãɡɔʂ/	8051099
wãgór	/vãˈɡor/	8051084
wòda	[ˈwɛd̪a]	935290
wòłiwôcz	/wɛwivɞt͡ʃ/	923356
wôłk	/ˈvɞwk/, csb, /ˈvɞwk/	7890386
zajc	/ˈzajt͡s/	7342677
zebra	/ˈzɛbra/	4040
zgnic	/ˈzɡɲit͡s/	8339114
zgniłi	/ˈzɡɲiwi/	8339108
zgniłozwiérz	/ˌzɡɲiwɔˈzvjer̝̊/	8339104
zwierzëcy	/zvjɛr̝ət͡si/, /zvjɛʐət͡si/	8069424
zwiérz	/ˈzvjer̝̊/	8339119
zélnik	/ˈzelɲik/	923379
òblôk	/ˈwɛ.blɞk/	8699528
òjc	/wɛjt͡s̪/	1082776
òmroch	/wɛmrɔx/	8061980
òn	/wɛn̪/	923412
òrzech	/ˈwɛr̝ɛx/	8343747
òrzesznica	/wɛr̝ɛʃˈɲit͡sa/	8343738
òseł	/ˈwɛsɛw/	8493951
órka	/ˈorka/	8345662
-ôk	/-ɞk/	8340128
łos	/ˈwɔs/	8345687
żirafa	/ʒiˈrafa/	8345666
