word	ipa	pageid
basakay	/ba.ˈsa.kaj/	4524810
kanyon	/kaˈɲon/	1117625
labi	/ˈla.bi/	215835
mangan	/ˈmaŋan/	324551
multa	/mulˈta/	85660
siopa	/ʃoˈpa/, /siˈpa/, /soˈpa/	1051352
sira	/siˈra/	184428
sirit	/ˈsi.rit/	1402465
