word	ipa	pageid
က	/kʰaduʔ/	1773521
ကျာ်	/t͡ɕaɪʔː/	7808262
ခ	/kʰakʰòuɴ/	1777384
ဆ်ုဂုၮ်ႋဆ်ုတာ	/sʰa̰kʰóʊɴsʰa̰tà/, kjp, /t͡ɕʰa̰kʰóʊɴsʰa̰tà/	8710926
အှ်ဆံင်းလာႋဆါ်	/ɔːɦ.t͡ʃwən.ləɦ.t͡ʃʊ.ɪk/	8710429
