word	ipa	pageid
ani	/ˈani/	43611
hir	/hir/	58620
jir	/hir/	2200882
kiher	/kiher/	2200884
kijer	/kiher/	2200886
po'ip	/poˈʔip/	2201033
yaki	/jaki/	1921798
